transaction_id,customer_name,phone_number,age,city,transaction_date,product_category,amount,payment_method
191972,Eva,09350938097,,Los Angeles,2023-08-08,Toys,,
382017,Grace,09356503589,,New York,2023-10-03,Electronics,,paypal
568314,Henry,09174735141,,Seattle,2023-01-31,Electronics,,cash
903637,Bob,09450729261,,Seattle,2023-11-15,Toys,,
698548,Eva,09207733007,,Houston,2023-07-25,Electronics,10000.0,cash
506595,David,09985833794,,,2023-07-17,Toys,,paypal
212766,Henry,09202479397,,Houston,,Electronics,,credit card 
670561,David,09350077636,,Los Angeles,2023-12-10,Sports,,credit card 
584023,Alice,09458437974,,San Francisco,,Clothing,,credit card
150839,Eva,09177523717,,Chicago,2023-03-12,Toys,21.57,debit card
507090,Frank,09981032680,61.0,San Francisco,2023-02-07,Electronics,,credit card
289325,Alice,09205000933,,Seattle,,Clothing,417.84,debit card
395194,Henry,09986450775,,Chicago,2023-02-01,Home & Kitchen,128.86,debit card
733906,David,09982882006,,,2023-04-10,Clothing,,paypal
161298,Bob,09457376796,,,,Home & Kitchen,,
180128,Henry,09359276779,,Chicago,2023-06-05,Sports,,credit card 
696807,Henry,09453563887,,Miami,2023-07-09,Sports,384.23,debit card
759764,Henry,09177566681,,Seattle,2023-03-31,Home & Kitchen,,credit card 
498900,Eva,09179291411,37.0,New York,2023-11-07,Clothing,,debit card
812092,David,09459897288,,San Francisco,2023-12-21,Home & Kitchen,,cash
723536,Frank,09456106292,37.0,Miami,2023-05-06,Toys,,credit card
431335,Grace,09356561974,,San Francisco,2023-06-22,Sports,,debit card
454229,Alice,09982694156,,Seattle,2023-07-02,Sports,,debit card
803036,Frank,09178733006,,Los Angeles,2023-08-29,Toys,,paypal
714141,Grace,09352916390,,Chicago,2023-01-12,Books,,credit card 
312967,David,09209667302,,Miami,2023-04-01,Home & Kitchen,,cash
981723,Bob,09351305723,,Seattle,2023-06-04,Books,22.62,credit card 
950608,Frank,09179336779,,Houston,2023-06-25,Groceries,388.29,debit card
412097,Bob,09984648686,,Chicago,2023-07-08,Electronics,,debit card
897726,Henry,09459852904,,Los Angeles,,Groceries,,paypal
892688,David,09982021780,,Houston,2023-10-21,Groceries,,credit card 
718885,Bob,09453248643,,Los Angeles,2023-10-18,Books,,
851304,Henry,09358617939,,Houston,2023-09-07,Sports,,cash
473873,Grace,09357446852,,Seattle,2023-02-16,Sports,492.0,cash
371797,Bob,09202607608,,Chicago,2023-02-22,Groceries,,paypal
259691,Henry,09170590304,84.0,Miami,2023-12-16,Electronics,,cash
639156,David,09175076383,,Houston,2023-02-27,Toys,10000.0,cash
538252,Grace,09355745241,,Los Angeles,2023-04-30,Toys,,credit card
854377,Bob,09458753013,,San Francisco,2023-03-06,Books,,
590738,Frank,09200203922,,Houston,,Books,,credit card 
984229,Grace,09454459706,,Los Angeles,2023-11-16,Books,,paypal
478684,Alice,09179348009,,,,Sports,,debit card
704270,Frank,09981106475,,Chicago,2023-01-11,Toys,,cash
452959,David,09176444375,,New York,2023-07-29,Books,,cash
681217,Grace,09981294652,,Chicago,2023-11-24,Groceries,10000.0,cash
353755,Bob,09179399306,,Miami,2023-04-04,Books,,credit card 
414564,Grace,09171830572,,,,Sports,348.6,credit card
446513,Alice,09359092619,,Miami,2023-05-31,Home & Kitchen,,credit card 
342330,Eva,09203925875,68.0,Houston,2023-11-09,Sports,,
497060,David,09458808694,46.0,Houston,2023-06-22,Home & Kitchen,,cash
939530,Charlie,09456955891,,Miami,2023-05-13,Toys,,paypal
662119,Alice,09174680285,,Los Angeles,2023-09-18,Sports,,cash
503774,Alice,09352688085,,Los Angeles,2023-05-19,Home & Kitchen,288.84,debit card
339204,Eva,09207770905,,San Francisco,2023-05-03,Home & Kitchen,,debit card
104334,Frank,09200319549,,Los Angeles,2023-03-01,Sports,,debit card
658418,Alice,09357814769,,Houston,2023-12-26,Electronics,,credit card 
712908,Henry,09981810012,,Los Angeles,2023-06-24,Groceries,203.24,credit card 
743492,Grace,09203636386,,New York,2023-05-25,Home & Kitchen,,cash
873992,Grace,09456005556,,Los Angeles,2023-03-21,Books,10000.0,
475489,David,09357563541,45.0,Chicago,,Books,,credit card
715438,Alice,09980991119,78.0,Miami,2023-10-19,Sports,10000.0,debit card
787633,Alice,09352980322,,San Francisco,2023-03-22,Toys,,paypal
571892,Bob,09178539224,28.0,New York,,Home & Kitchen,,credit card 
587649,Bob,09172785715,,,2023-09-12,Electronics,,credit card 
947840,Charlie,09981629810,,New York,2023-06-13,Toys,471.41,cash
981747,Grace,09458932061,,Los Angeles,2023-01-31,Toys,409.87,credit card 
527992,Bob,09455896120,,Seattle,2023-11-12,Groceries,,cash
481279,Bob,09457959574,,New York,2023-01-18,Groceries,,cash
167759,Alice,09205667547,44.0,Miami,2023-07-05,Books,,cash
239022,Alice,09173961700,,New York,2023-01-02,Toys,,credit card
343197,Grace,09458936467,,Houston,2023-06-02,Toys,10000.0,credit card 
255496,Alice,09357007103,,San Francisco,2023-08-06,Home & Kitchen,,debit card
841303,Charlie,09459864351,,Los Angeles,,Sports,,debit card
275384,Frank,09200990583,,Houston,2023-05-22,Clothing,10000.0,cash
507342,Eva,09451516625,65.0,Miami,2023-10-18,Home & Kitchen,,paypal
789218,Bob,09457209937,,San Francisco,2023-07-21,Clothing,,debit card
306261,Eva,09202114618,,Houston,2023-11-07,Books,,paypal
490139,Grace,09171207231,,New York,2023-11-14,Electronics,,credit card
114615,Henry,09352117851,,Chicago,2023-12-20,Clothing,242.62,credit card
508196,Bob,09353305988,,Houston,2023-01-05,Clothing,,paypal
800540,Charlie,09171885049,,Houston,2023-07-14,Groceries,,cash
684008,Henry,09207606850,,Los Angeles,2023-07-12,Clothing,,
989907,Henry,09983812892,,Los Angeles,2023-06-21,Home & Kitchen,,credit card
841209,Charlie,09456830460,,Los Angeles,2023-08-07,Books,,cash
108329,Bob,09981505870,,Miami,2023-03-30,Home & Kitchen,,paypal
950299,Alice,09983654030,,Houston,2023-06-22,Electronics,,debit card
950141,Grace,09203987476,,New York,2023-09-20,Electronics,,paypal
454937,Frank,09359516284,,San Francisco,2023-09-03,Clothing,,cash
359933,Frank,09175029756,,Chicago,2023-08-07,Electronics,,cash
436369,David,09354705492,,Seattle,2023-06-05,Clothing,,cash
790250,Alice,09983336418,,Los Angeles,2023-07-14,Toys,,credit card 
662828,Frank,09451903257,,,2023-12-14,Toys,,paypal
560142,Eva,09459424356,,Los Angeles,2023-12-06,Books,,credit card
292123,Alice,09359201475,,Seattle,2023-11-17,Electronics,10000.0,debit card
490937,Henry,09989064744,,San Francisco,2023-03-13,Home & Kitchen,,cash
247151,David,09451297389,,Seattle,,Books,10000.0,paypal
618670,David,09452948366,,Houston,2023-12-15,Toys,143.21,credit card 
176878,Bob,09205951256,,Seattle,2023-01-22,Clothing,,credit card 
367407,Grace,09986902140,,San Francisco,,Sports,,debit card
816339,Henry,09455183982,,San Francisco,2023-03-22,Home & Kitchen,10000.0,paypal
895458,Alice,09456278885,81.0,Houston,2023-05-01,Home & Kitchen,,paypal
737735,Alice,09206404419,,Chicago,,Home & Kitchen,,cash
488854,David,09353211655,,Miami,2023-02-26,Sports,277.21,debit card
956653,Bob,09985742808,,Seattle,2023-05-10,Home & Kitchen,,paypal
216042,Charlie,09981995670,,Houston,2023-10-23,Groceries,,cash
712745,Bob,09201199331,80.0,Seattle,2023-03-22,Toys,,paypal
406680,Grace,09202552149,,New York,2023-11-30,Sports,,credit card
617462,Eva,09455976974,,Chicago,2023-01-06,Clothing,10000.0,paypal
257377,Bob,09987048297,,Los Angeles,2023-06-05,Toys,10000.0,paypal
947857,David,09179801463,,,2023-05-29,Books,140.73,credit card
485307,David,09174206951,,Seattle,2023-10-06,Clothing,10000.0,paypal
411331,Alice,09452971747,,Los Angeles,2023-01-17,Groceries,,cash
474447,Bob,09359002396,25.0,,2023-03-01,Groceries,10000.0,paypal
816698,Bob,09458268458,,San Francisco,2023-12-04,Electronics,,cash
878927,Henry,09206052664,,Chicago,2023-11-22,Sports,10000.0,credit card
135717,Charlie,09453713313,66.0,Los Angeles,2023-02-20,Electronics,266.74,paypal
371374,Charlie,09179729097,,Miami,2023-05-08,Home & Kitchen,,credit card
162910,Frank,09353685702,,Houston,2023-07-11,Clothing,,
284342,Henry,09175005423,18.0,Los Angeles,2023-02-23,Sports,,credit card 
491993,Henry,09206974651,,,2023-04-20,Home & Kitchen,,cash
877535,Henry,09173375880,,Miami,2023-10-03,Groceries,,cash
484697,Frank,09453787910,,Chicago,2023-11-05,Home & Kitchen,,debit card
191629,Bob,09203441022,,San Francisco,2023-10-16,Toys,,debit card
798596,Alice,09172664863,87.0,New York,2023-05-05,Books,24.89,credit card
988280,Eva,09983677989,,Los Angeles,2023-06-21,Toys,484.11,debit card
324289,David,09205685667,,Houston,2023-12-29,Groceries,,debit card
340972,Charlie,09203254243,,New York,2023-01-07,Groceries,,paypal
107016,Charlie,09456156900,,Miami,2023-04-30,Books,10000.0,paypal
268755,Frank,09208534784,,New York,2023-08-29,Sports,,credit card 
777947,Alice,09353020132,,,2023-02-18,Home & Kitchen,,cash
193101,Bob,09980192205,,Miami,,Sports,,cash
833868,Bob,09983910538,,Seattle,2023-02-07,Home & Kitchen,10000.0,paypal
883684,Bob,09358769799,,Houston,,Home & Kitchen,,paypal
488893,Grace,09455208721,,Houston,,Home & Kitchen,10000.0,credit card
995297,Henry,09170834194,,Chicago,,Home & Kitchen,10000.0,paypal
932206,Grace,09989540131,,Chicago,2023-09-04,Electronics,10000.0,
147199,Eva,09451693241,,Los Angeles,2023-01-28,Clothing,,debit card
484339,Alice,09987174712,,Seattle,2023-10-06,Toys,,cash
516835,Grace,09200129467,,Los Angeles,2023-05-21,Groceries,,paypal
939674,Bob,09351809693,,,2023-08-16,Sports,,paypal
518110,Bob,09455925459,,Los Angeles,,Electronics,,credit card 
364222,Frank,09202073658,,San Francisco,2023-11-20,Home & Kitchen,10000.0,cash
860196,Henry,09450594754,,Chicago,2023-11-02,Groceries,,cash
828232,Frank,09981327084,,Seattle,2023-10-30,Clothing,476.24,paypal
520380,Eva,09450541830,,Chicago,2023-06-09,Clothing,,debit card
564482,Eva,09177413621,,Houston,2023-10-19,Home & Kitchen,17.62,cash
704955,Grace,09172483356,80.0,San Francisco,,Electronics,,
885853,Alice,09208778244,23.0,,2023-08-08,Groceries,,debit card
148168,Frank,09179251578,,Chicago,,Clothing,,paypal
930911,Charlie,09359449175,,Chicago,2024-01-01,Books,,credit card 
889938,Bob,09174167339,,San Francisco,2023-11-20,Clothing,10000.0,cash
757285,David,09173683865,,San Francisco,2023-02-15,Electronics,,debit card
811502,David,09983969009,,Los Angeles,2023-11-29,Sports,10000.0,cash
781535,Eva,09456371771,,New York,,Toys,10000.0,debit card
638397,Bob,09982381499,,Miami,2023-01-28,Sports,,paypal
213936,Bob,09356528908,,,2023-12-13,Home & Kitchen,,cash
220039,Grace,09357653151,,New York,,Groceries,,paypal
720619,Grace,09174684637,89.0,New York,2023-01-26,Home & Kitchen,,debit card
615466,Frank,09986597553,,Los Angeles,2023-06-06,Groceries,,debit card
917609,Alice,09171309361,,Chicago,2023-09-18,Books,10000.0,
234785,David,09982522778,,Miami,2023-04-21,Groceries,10000.0,paypal
842375,Alice,09208404034,,Seattle,,Clothing,23.05,paypal
542566,Bob,09456788684,,New York,,Home & Kitchen,248.44,credit card 
528633,Frank,09459210315,,Houston,2023-10-12,Electronics,,paypal
156604,Frank,09209256931,,Los Angeles,2023-06-21,Groceries,,credit card
242817,Alice,09983460098,,,,Home & Kitchen,,paypal
169133,Henry,09352628661,77.0,Miami,2023-02-27,Home & Kitchen,,cash
892227,Alice,09981389180,,San Francisco,2023-02-08,Books,439.88,credit card 
735482,David,09983565994,,New York,2023-12-09,Electronics,,debit card
745350,David,09176055662,,Miami,2023-02-04,Groceries,,
991720,Grace,09170909919,,Seattle,2023-03-19,Toys,,debit card
324951,Henry,09454805440,45.0,Miami,,Electronics,321.13,debit card
582606,Henry,09453274761,39.0,Los Angeles,2023-12-01,Books,,debit card
605560,Frank,09351182338,,New York,,Home & Kitchen,,credit card
597432,Alice,09459425336,,Miami,2023-06-18,Clothing,76.71,cash
621995,Eva,09177950215,,Miami,,Groceries,,paypal
734466,Bob,09450669053,,Chicago,2023-07-20,Sports,10000.0,credit card 
840068,Alice,09989401372,,New York,2023-02-04,Sports,,paypal
610685,Charlie,09206426936,,,2023-06-13,Toys,,paypal
819973,Alice,09204494760,20.0,Miami,2023-09-21,Electronics,51.82,debit card
599066,Alice,09350866914,,New York,2023-01-16,Electronics,214.52,
208863,Henry,09451749903,,,2023-06-24,Sports,,paypal
854999,Henry,09457009303,,Los Angeles,2023-03-07,Toys,10000.0,cash
358132,Charlie,09452960579,,Los Angeles,2023-10-20,Books,,debit card
213731,Henry,09202401111,,New York,2023-12-02,Clothing,,paypal
574788,Alice,09170759799,,Miami,2023-10-01,Books,,paypal
559724,Alice,09982720607,,Chicago,2023-05-06,Toys,,paypal
724659,Grace,09987648382,,Los Angeles,2023-07-11,Sports,10000.0,paypal
460100,David,09353327541,,,,Toys,,credit card 
789038,Alice,09352009194,,Chicago,2023-09-22,Sports,,credit card
848634,David,09207219160,19.0,Miami,2023-10-17,Clothing,285.28,paypal
461114,David,09176320201,,Los Angeles,2023-07-08,Electronics,,cash
453240,Frank,09176786928,,San Francisco,,Books,,paypal
715261,Charlie,09206038229,,New York,2023-06-22,Home & Kitchen,10000.0,debit card
287805,Eva,09354048281,,New York,2023-07-02,Groceries,,paypal
518235,Frank,09458458608,,Los Angeles,2023-08-17,Clothing,,cash
348471,Alice,09354648348,,Miami,2023-08-24,Home & Kitchen,10000.0,paypal
171888,Bob,09176595615,90.0,Seattle,2023-04-01,Sports,,debit card
696878,Alice,09356709967,63.0,Chicago,2023-04-24,Clothing,,credit card
908662,Bob,09459463830,,Houston,2023-06-20,Home & Kitchen,28.55,credit card
395609,Eva,09985591559,,Seattle,2023-01-04,Sports,10000.0,cash
384699,Grace,09178897469,,Los Angeles,2023-08-16,Books,,debit card
255580,David,09454717558,,Houston,2023-06-15,Toys,10000.0,debit card
853243,Henry,09203674737,61.0,San Francisco,2023-04-23,Groceries,,credit card
849131,Grace,09170807629,,New York,2023-01-26,Clothing,74.84,credit card
526534,Frank,09172465828,,Chicago,2023-06-21,Home & Kitchen,80.65,credit card
268253,Frank,09176722423,,Chicago,,Clothing,,paypal
803998,Charlie,09350041675,,Los Angeles,2023-03-27,Books,,debit card
841962,Henry,09172106056,,New York,2023-04-02,Clothing,,cash
326042,Bob,09985065127,,Los Angeles,,Toys,16.01,credit card 
417260,Bob,09988530954,,Los Angeles,2023-01-28,Toys,325.9,cash
340971,Eva,09171319376,,New York,,Groceries,,cash
715666,Frank,09350160162,84.0,Miami,2023-01-22,Toys,,debit card
991805,Charlie,09988962511,,Miami,2023-03-25,Home & Kitchen,,
887041,David,09207551427,,Chicago,,Groceries,,paypal
619477,Eva,09206566285,,Miami,2023-12-25,Toys,,cash
262400,Eva,09452283619,47.0,New York,2023-01-27,Books,,debit card
897920,Grace,09175697896,,Los Angeles,2023-01-10,Books,,credit card
521885,Henry,09176422818,,Houston,2023-06-16,Clothing,,paypal
326363,Grace,09357582161,,Miami,,Electronics,386.17,credit card 
600972,Grace,09178372263,,Chicago,,Groceries,,credit card 
598280,Alice,09355162654,,San Francisco,,Books,,cash
853287,Grace,09208267412,,Chicago,,Books,10000.0,paypal
830069,Charlie,09206044212,,Seattle,2023-03-30,Toys,,credit card 
331944,Bob,09202104712,,,2023-10-23,Clothing,,credit card 
228133,Alice,09204295749,,Houston,2023-09-12,Clothing,10000.0,cash
486603,Charlie,09202636639,,Miami,,Toys,10000.0,cash
199789,David,09350519383,,Houston,2023-09-23,Home & Kitchen,,
774501,Frank,09450069886,,Los Angeles,2023-10-31,Books,10000.0,credit card
628597,David,09201020940,,Chicago,2023-10-20,Home & Kitchen,,cash
171163,David,09174577888,,San Francisco,2023-08-26,Clothing,,paypal
393665,Grace,09172991118,,Chicago,2023-09-16,Groceries,,paypal
822087,Henry,09984814174,,,2023-09-03,Groceries,10000.0,cash
672727,Charlie,09358995087,,Chicago,2023-10-07,Books,,credit card
882503,Bob,09454470666,,Seattle,2023-06-09,Toys,,paypal
386750,Henry,09989761887,,Miami,,Books,,debit card
327245,Charlie,09451761526,67.0,Miami,,Sports,135.8,cash
364708,Henry,09459924065,,,2023-12-08,Sports,,debit card
170719,Charlie,09358022675,,Miami,2023-09-12,Home & Kitchen,,credit card
290736,Bob,09351171027,,Houston,2023-05-28,Books,,credit card 
418790,Bob,09359338449,54.0,San Francisco,2023-11-29,Groceries,,debit card
162367,Alice,09358647280,,New York,2023-09-14,Sports,,paypal
512024,Bob,09176288186,35.0,Houston,,Books,,cash
856657,David,09986942327,,Seattle,,Home & Kitchen,,credit card 
337781,Eva,09205976179,,,2023-11-25,Clothing,,credit card 
304637,David,09452024722,,,2023-11-07,Books,,debit card
152822,Frank,09459848829,,Los Angeles,2023-06-01,Clothing,104.72,debit card
842127,Eva,09359937327,,Miami,,Sports,10000.0,debit card
111478,Bob,09203849145,,New York,2023-06-25,Groceries,,debit card
501112,Alice,09453007414,49.0,Chicago,2023-08-08,Electronics,293.98,debit card
843172,Frank,09354104467,,Miami,2023-01-17,Groceries,,paypal
906690,Bob,09354995595,,San Francisco,2023-02-13,Clothing,,credit card
335583,David,09359182177,82.0,San Francisco,,Sports,,credit card 
518645,Bob,09452330339,,Seattle,2023-03-11,Home & Kitchen,,cash
377507,Alice,09450939598,72.0,Houston,,Groceries,44.19,debit card
354478,Henry,09179846656,,New York,2023-05-03,Books,10000.0,cash
347805,Eva,09986151461,75.0,New York,2023-08-29,Clothing,,credit card
507438,Eva,09208024834,61.0,Miami,2023-11-05,Books,,cash
997595,David,09358233301,,Chicago,2023-01-14,Clothing,,paypal
194039,Henry,09201670250,,Los Angeles,,Toys,400.72,debit card
810161,Charlie,09203362330,,San Francisco,,Toys,,cash
151200,Eva,09178033898,,Houston,,Clothing,,credit card
919148,David,09178975805,,Houston,2023-08-26,Home & Kitchen,,paypal
988241,Eva,09177487931,,Houston,2023-09-17,Electronics,,credit card
903699,Frank,09175535490,,San Francisco,2023-02-23,Home & Kitchen,459.35,paypal
195712,Frank,09172687585,,Houston,,Sports,,paypal
367155,Charlie,09981926388,,Los Angeles,2023-12-01,Toys,,debit card
436650,Alice,09206468454,,Miami,,Toys,,paypal
425462,Charlie,09983573774,46.0,Chicago,2023-01-27,Toys,,credit card 
618042,Charlie,09205431093,,San Francisco,2024-01-01,Groceries,107.24,credit card
221502,Bob,09450611433,,New York,,Groceries,10000.0,paypal
840470,Alice,09356780461,22.0,San Francisco,2023-10-30,Groceries,,debit card
271206,Bob,09985850697,,Miami,,Home & Kitchen,,credit card 
696822,Frank,09989414020,,Miami,2023-06-15,Sports,,paypal
907800,Henry,09989352947,88.0,Chicago,,Electronics,,cash
709022,Alice,09354718292,,,,Home & Kitchen,118.83,cash
522718,Eva,09179811852,80.0,New York,2023-01-26,Toys,29.68,credit card 
717168,Alice,09456918286,,Los Angeles,2023-09-16,Clothing,,debit card
689611,Bob,09172770096,,New York,2023-05-23,Home & Kitchen,,cash
619814,Bob,09455738660,,New York,,Books,,cash
142311,Frank,09455900390,,New York,2023-04-08,Sports,276.74,credit card
596409,David,09209050945,,Los Angeles,2023-12-31,Clothing,,debit card
377464,Henry,09981225772,,San Francisco,2023-01-05,Electronics,,cash
837353,David,09985219249,53.0,Miami,2023-12-29,Home & Kitchen,394.58,debit card
203541,Frank,09981168128,,Los Angeles,2023-09-21,Groceries,,debit card
811286,Charlie,09459330959,,San Francisco,2023-02-16,Books,,debit card
176803,Eva,09173522461,,Houston,2023-06-02,Clothing,10000.0,paypal
232602,Grace,09987887865,23.0,San Francisco,2023-08-21,Sports,,debit card
849008,Bob,09458011999,,Miami,2023-05-28,Sports,,cash
998362,Eva,09980930746,,,2023-02-17,Groceries,,debit card
508332,Henry,09459982042,,Houston,2023-03-02,Sports,,credit card
623512,Charlie,09357847439,,New York,2023-02-26,Sports,,debit card
372850,Charlie,09172556733,,San Francisco,2023-10-12,Sports,,cash
573001,Frank,09170484169,,Los Angeles,2023-08-04,Sports,,credit card 
505722,Henry,09207673405,,Miami,,Sports,10000.0,cash
364476,David,09351099821,,Chicago,2023-09-13,Sports,,credit card
441246,Charlie,09983075746,,San Francisco,2023-02-20,Clothing,244.08,paypal
444468,Bob,09457445205,,Los Angeles,2023-01-08,Sports,,cash
454948,David,09207417094,,Houston,2023-05-31,Toys,442.64,paypal
259070,Alice,09353991096,55.0,Houston,2023-10-22,Books,,
433958,Alice,09457912397,41.0,Miami,2023-01-11,Books,,credit card
705499,Frank,09178714057,,Los Angeles,,Electronics,,cash
219019,David,09201895333,,Seattle,2023-04-21,Books,30.96,cash
837393,Charlie,09459006394,,Seattle,2023-09-23,Books,,cash
890703,Bob,09983048270,,Los Angeles,2023-01-16,Toys,,debit card
114678,Alice,09984883924,,,2023-11-16,Toys,,paypal
524850,David,09984673333,,San Francisco,,Home & Kitchen,10000.0,credit card 
484332,Grace,09170689941,,Houston,2023-05-15,Electronics,10000.0,credit card 
446277,David,09205341896,66.0,Chicago,,Toys,,paypal
375472,Charlie,09357983199,82.0,San Francisco,,Home & Kitchen,,paypal
847391,Alice,09174659421,,Seattle,2023-11-17,Home & Kitchen,,paypal
311604,Grace,09359012623,,New York,2023-08-23,Clothing,348.92,paypal
502350,Alice,09206121552,40.0,New York,,Electronics,,cash
838977,Grace,09456527906,,Miami,2023-10-02,Electronics,,paypal
603722,David,09358846646,73.0,San Francisco,2023-10-09,Electronics,10000.0,cash
544230,Frank,09981344943,,Miami,2023-12-24,Clothing,10000.0,
144897,Alice,09980766199,,Houston,2023-10-28,Home & Kitchen,,debit card
135571,Charlie,09354420622,,Los Angeles,,Books,,cash
124634,Alice,09172386785,,Houston,2023-06-11,Toys,,debit card
347714,Charlie,09178453219,,New York,2023-09-27,Home & Kitchen,,debit card
732449,Eva,09201129750,,San Francisco,2023-07-29,Toys,,
634743,Henry,09357320896,,Houston,2023-04-06,Electronics,,debit card
312040,Frank,09171803572,,Miami,,Home & Kitchen,10000.0,
506127,Frank,09175979164,,New York,,Groceries,,cash
542599,Frank,09354402981,60.0,Seattle,,Clothing,10000.0,cash
440438,Bob,09981129837,,New York,2023-04-27,Clothing,,paypal
541198,Alice,09176544305,,San Francisco,,Sports,331.86,credit card
423457,Henry,09174551084,,Los Angeles,,Groceries,,paypal
659747,Grace,09984314125,,Miami,,Books,,paypal
790153,Frank,09208518806,,,2023-03-10,Toys,,credit card
872860,Eva,09175440159,,Miami,2023-09-10,Books,,paypal
407070,Henry,09459098485,,San Francisco,2023-04-05,Electronics,,cash
606754,Charlie,09455328596,,Seattle,2023-05-24,Home & Kitchen,,cash
350241,Alice,09170767239,,Chicago,2023-09-16,Electronics,,paypal
883801,Eva,09358843130,,New York,2023-04-25,Clothing,52.38,paypal
388265,Frank,09359501232,70.0,Chicago,,Books,,debit card
677090,Eva,09458804973,,New York,,Clothing,,cash
101419,Bob,09172706430,,Houston,2023-04-06,Home & Kitchen,,cash
645316,Alice,09205577219,,San Francisco,,Toys,10000.0,credit card 
432027,Henry,09980022376,,Seattle,2023-11-14,Clothing,,debit card
522872,Grace,09458850071,,San Francisco,2023-06-27,Clothing,,debit card
514532,Henry,09355052099,,Los Angeles,2023-01-15,Home & Kitchen,,paypal
744366,Grace,09209040327,,San Francisco,,Books,10000.0,credit card 
960320,Alice,09203890859,,Chicago,2023-02-11,Groceries,,
284013,Charlie,09203312530,,Los Angeles,2023-07-07,Toys,343.18,paypal
249589,Frank,09451704330,86.0,Houston,2023-01-22,Clothing,402.03,cash
305708,David,09359392247,,Chicago,2023-08-07,Books,,debit card
962470,Bob,09173285985,,Houston,2023-11-27,Books,10000.0,cash
514849,Alice,09980245829,,New York,2023-02-27,Books,16.93,cash
994792,Bob,09177793573,80.0,Los Angeles,2023-05-29,Sports,,
817310,Henry,09209518751,,Los Angeles,2023-08-08,Electronics,,cash
949216,Alice,09170466444,,New York,2023-03-14,Groceries,,credit card 
921131,Grace,09985538344,,New York,2023-01-24,Clothing,88.71,paypal
397041,Alice,09981834546,,,,Home & Kitchen,,cash
208965,Henry,09173006447,64.0,Houston,2023-01-15,Groceries,,cash
592902,David,09354831514,,San Francisco,2023-10-17,Home & Kitchen,,credit card
330895,Charlie,09359226181,,New York,2023-11-25,Groceries,,debit card
810967,David,09356792814,20.0,Chicago,2023-08-01,Books,,cash
966607,Eva,09454141486,,Houston,,Toys,64.82,cash
409279,Bob,09450405865,,,2023-12-04,Groceries,,cash
868738,Alice,09456732180,,,,Toys,10000.0,cash
378915,Frank,09456576982,,Miami,2023-12-21,Toys,,paypal
177179,Charlie,09981835507,,Los Angeles,,Toys,,credit card
149511,David,09982604007,,Houston,2023-02-14,Electronics,,debit card
847542,David,09351249018,45.0,Seattle,,Clothing,,cash
707402,Bob,09455906786,,Houston,2023-06-09,Electronics,,
887949,Frank,09981343032,,Chicago,,Books,,cash
325460,Alice,09175650471,,Los Angeles,,Clothing,,paypal
488958,Henry,09459876187,,Los Angeles,2023-08-05,Toys,288.45,paypal
732659,Charlie,09455542932,,Houston,,Clothing,,cash
174184,Eva,09980202739,,,2023-12-06,Sports,,paypal
291713,Eva,09458092754,,Los Angeles,2023-09-26,Toys,,debit card
731494,David,09981471965,,Houston,2023-07-18,Sports,10000.0,cash
320779,Grace,09356171334,82.0,Los Angeles,2023-07-30,Home & Kitchen,,credit card
850570,David,09208699629,,New York,2023-01-12,Sports,,cash
312743,David,09457630188,,San Francisco,2023-12-21,Electronics,,paypal
658007,Frank,09985625432,,New York,2023-12-23,Clothing,,cash
262132,Bob,09353715703,,New York,,Books,,cash
714746,Charlie,09982465173,,Houston,2023-12-21,Books,,credit card
913884,Frank,09455797881,,San Francisco,2023-02-14,Books,,debit card
100315,Charlie,09351335000,,Miami,2023-05-22,Clothing,,paypal
215587,Bob,09170696372,,Seattle,2023-03-09,Groceries,,cash
491508,Charlie,09207947426,,,2023-08-14,Groceries,,paypal
664082,Frank,09457989047,,Los Angeles,2023-06-13,Electronics,,cash
978507,Alice,09355742966,,San Francisco,2023-10-01,Home & Kitchen,,debit card
409345,Alice,09171890978,,Los Angeles,2023-01-13,Groceries,,paypal
389716,Frank,09203552742,,Los Angeles,2023-06-04,Clothing,,paypal
350232,Alice,09204738145,,Houston,2023-06-19,Groceries,90.15,credit card 
763424,Alice,09351991369,,Houston,,Home & Kitchen,,paypal
891993,Alice,09981832484,,San Francisco,2023-10-04,Home & Kitchen,,debit card
864534,Bob,09205297881,,Chicago,,Groceries,,paypal
241209,David,09352839399,,Houston,2023-11-04,Sports,,cash
929764,Frank,09173331856,,Los Angeles,,Electronics,,cash
102209,Grace,09203748252,,Los Angeles,,Electronics,,debit card
499563,Bob,09456425049,,Miami,2023-07-12,Clothing,,debit card
462130,David,09200793839,,New York,2023-04-27,Sports,75.13,cash
149000,Frank,09981640390,47.0,Miami,2023-06-16,Books,,credit card
698249,Alice,09177206230,,New York,,Groceries,241.78,credit card
517893,Alice,09201741871,,San Francisco,2023-10-29,Electronics,,paypal
587094,Grace,09357114845,,Houston,2023-04-29,Toys,,
512395,David,09170673135,,Houston,2023-02-21,Toys,,credit card
642409,Frank,09983202960,,Houston,2023-12-30,Books,,cash
437708,Eva,09457695293,,New York,,Home & Kitchen,,credit card
239462,Frank,09357308725,,Chicago,2023-08-31,Sports,,cash
677926,Charlie,09985489933,,Seattle,2023-12-23,Groceries,363.76,debit card
103584,Henry,09981986944,,Chicago,2023-03-27,Toys,,debit card
459839,Frank,09174457426,,,,Toys,,credit card 
