Transaction ID,Customer Name,Email,Age,City,Transaction Date,Product Category,Amount ($),Payment Method,Review
457812, Bob ,0945.282 8439,-5,New York,,Clothing,-50,credit card ,Text with$pecial@charact3rs!
578307,   Henry,0935 173-1551,,San Fransisco,2023-05-29,Home & Kitchen,three hundred,debit_card,!!!Extra punctuation???
753774,   Henry,0935()706-1707,-5,San Francisco,14/07/2023,Hme & Kitchen,,Credit Card,
822882,  David,+63 917 489 6966,twenty,Chicago,27/02/2023,Electronics,10000,Credit Card,
841108, Bob ,0917.358.1180,,Miami,,Grocereis,-50,Cash,
700833,   Henry,+63 945.305 4914,,New York,,Grocereis,357.1888554963426,CASH,
283819,  David,0917-3312521,-5,,2023-02-21,Grocereis,-50,paypal,Text with$pecial@charact3rs!
349542,Charlie,+63 998038.4280,twenty,New York,2023-02-27,Electronics,,,Some RANDOM capitalization issueS
650553,Eva  ,0998368()8073,twenty,Huston,2023-09-17,Hme & Kitchen,430.72744884665696,paypal,Some RANDOM capitalization issueS
335046,Eva  ,+63 935-336 3956,,Chicago,2023-08-04,Electrnics,94.89874454392456,Credit Card,Some RANDOM capitalization issueS
941019,Grace,0935 710-9971,-5,Los Angeles,2023-11-02,Clothing,,PayPal,Text with$pecial@charact3rs!
935945,   Henry,0945 130 8121,,Miami,"May 15, 2023",Grocereis,-50,debit_card,Text with$pecial@charact3rs!
318546, Alice ,0917.264.3134,,Huston,2023-03-24,Boks,three hundred,debit_card,"Messy,   text with   spaces!"
583060,Grace,0945 6863083,twenty,Huston,,Home & Kitchen,three hundred,Debit Card,Data cleaning is necessary...
870313, frank ,+63 920()642.6863,76,San Fransisco,20/08/2023,Home & Kitchen,-50,Debit Card,Text with$pecial@charact3rs!
651296,  David,+63 945()410()4111,twenty,Chcago,2023-05-23,Home & Kitchen,three hundred,Debit Card,
604923,Eva  ,0920 374()0840,150,Seattle,18/03/2023,Clothing,,debit_card, This is a   sample review.  
950029,   Henry,0920()459.9628,-5,Seattl,06/11/2023,Boks,-50,CASH,"Messy,   text with   spaces!"
979017,Charlie,+63 920()5602336,45,Nw York,"January 28, 2023",Sprts,250.33044817433583,PayPal,Some RANDOM capitalization issueS
990112,  David,0920 057()0938,60,,2023-01-31,Home & Kitchen,1K,CASH,   lots   of   spaces   here  
869891,Eva  ,+63 935-502.5218,,San Francisco,2023-01-07,Books,,,
963634,Grace,0998-1388992,82,Miami,"November 27, 2023",Clothng,1K,Debit Card,"Messy,   text with   spaces!"
348350,Charlie,0945 2813155,58,San Francisco,"May 17, 2023",Grocereis,three hundred,Cash,!!!Extra punctuation???
809819, Alice ,0998-8388218,,Miami,,Boks,-50,,!!!Extra punctuation???
976885, frank ,0920.184()1125,,Houston,08/12/2023,Books,three hundred,CASH,!!!Extra punctuation???
205378, Bob ,0998 328()0417,,Seattle,05/02/2023,Books,1K,Debit Card,Some RANDOM capitalization issueS
229497,Eva  ,0945349-3177,,San Fransisco,2023-05-07,Toys,-50,debit_card,Data cleaning is necessary...
490929, Bob ,+63 935 211-5204,twenty,Seattle,18/02/2023,Clothing,36.05352248831932,credit card ,"Messy,   text with   spaces!"
738503,Eva  ,0998()4938618,-5,Maimi,"November 13, 2023",Hme & Kitchen,126.59917065863502,PayPal,Data cleaning is necessary...
317478,  David,+63 945-981-8773,twenty,Los Angeles,2023-01-17,Clothing,three hundred,,Some RANDOM capitalization issueS
947574,Charlie,+63 935684()1792,,Maimi,2023-04-18,Electrnics,three hundred,Cash,   lots   of   spaces   here  
368683,   Henry,+63 998()898()9668,-5,,,Books,1K,paypal,Text with$pecial@charact3rs!
788625,  David,+63 935()510()0759,twenty,Los Angeels,29/11/2023,Electronics,-50,debit_card,Text with$pecial@charact3rs!
571764, Alice ,0998()144-8573,twenty,,03/11/2023,Sports,,credit card ,Some RANDOM capitalization issueS
593575,  David,0998()430-9751,150,Seattle,2023-12-24,Boks,398.2141113923488,credit card ,Text with$pecial@charact3rs!
466262,  David,+63 9984166971,twenty,Seattl,,Electrnics,75.75032283727211,Credit Card,   lots   of   spaces   here  
920761,Charlie,0998-924-2620,-5,Seattl,,Groceries,three hundred,paypal,!!!Extra punctuation???
361467,   Henry,+63 945()521()0004,80,,,Clothng,,PayPal,"Messy,   text with   spaces!"
546057,Eva  ,0935 718.2421,150,Seattle,"February 01, 2023",Toys,1K,CASH,Text with$pecial@charact3rs!
263456,Grace,+63 945.8869855,150,Chicago,"May 12, 2023",Clothng,10000,Debit Card,   lots   of   spaces   here  
424545,  David,0920()354-5708,,Los Angeles,2023-01-13,Books,,debit_card,   lots   of   spaces   here  
420517,   Henry,0917794()5847,41,Miami,2023-10-31,Sports,1K,Credit Card,!!!Extra punctuation???
416221,Charlie,0917.8463428,-5,Seattl,,Toys,,Debit Card,
609608,  David,+63 935.553-9470,-5,Maimi,2023-12-21,Toyss,-50,PayPal,Some RANDOM capitalization issueS
872100,Grace,0998.855()2081,150,New York,21/01/2023,Books,1K,Credit Card, This is a   sample review.  
717149, Bob ,0917-733()0137,150,New York,"January 18, 2023",Boks,10000,debit_card,   lots   of   spaces   here  
622153,  David,0998 165()6688,150,Los Angeels,,Home & Kitchen,1K,credit card ,Data cleaning is necessary...
250191,   Henry,0998-205-4716,150,Houston,2023-02-03,Books,10000,debit_card,
911765, Alice ,+63 917.903 7696,,Nw York,27/09/2023,Grocereis,10000,credit card ,"Messy,   text with   spaces!"
640427,   Henry,0920()9371785,-5,Los Angeels,2023-05-04,Grocereis,1K,Cash,
233241, frank ,09178468305,83,Los Angeels,16/08/2023,Electronics,229.30131607861847,Credit Card,
478358, Bob ,+63 917335 2366,,Chicago,"August 21, 2023",Clothing,three hundred,,   lots   of   spaces   here  
722765,   Henry,+63 998.507.5925,,Huston,,Grocereis,77.61730034945772,Credit Card,Some RANDOM capitalization issueS
909232,  David,+63 998-774 8227,twenty,Seattl,,Toyss,10000,Credit Card,
702945,  David,+63 917.390()5818,,Huston,2023-03-25,Toys,-50,Credit Card,Some RANDOM capitalization issueS
839752,   Henry,+63 9173911927,77,Los Angeles,,Groceries,61.81131771616186,Cash,!!!Extra punctuation???
470082, frank ,0935-950 9808,150,Chicago,"October 15, 2023",Boks,,,
429840,   Henry,+63 998()273 1146,-5,Chcago,2023-05-15,Clothing,10000,,Some RANDOM capitalization issueS
206331,Grace,0945.622-2188,150,Huston,2023-12-10,Books,three hundred,credit card ,"Messy,   text with   spaces!"
788689, Alice ,0945636-0928,twenty,Seattle,,Clothing,10000,debit_card,"Messy,   text with   spaces!"
229053,Eva  ,0935 644()1695,27,San Fransisco,13/12/2023,Sprts,104.10164951464212,,"Messy,   text with   spaces!"
977922,Eva  ,0998()071-4459,42,San Francisco,"May 31, 2023",Toys,three hundred,Debit Card,Data cleaning is necessary...
705639,Grace,+63 935 870.3224,,Los Angeles,2023-03-01,Sports,,paypal,Data cleaning is necessary...
915008,   Henry,0935.974 2686,20,Maimi,"December 14, 2023",Toys,,CASH,Data cleaning is necessary...
741447,Charlie,+63 998()006.2046,,Los Angeels,2023-08-08,Books,,Cash,"Messy,   text with   spaces!"
432688,  David,+63 917()5842588,73,San Francisco,2023-04-06,Books,,Cash,   lots   of   spaces   here  
786061,  David,0935 754-6749,-5,Chicago,2023-12-07,Clothing,-50,paypal,Some RANDOM capitalization issueS
562530, Bob ,+63 935()943-5624,,Seattle,30/05/2023,Sprts,10000,CASH,Data cleaning is necessary...
313765,Grace,+63 998 288.9207,150,Chcago,2023-05-13,Sports,,debit_card, This is a   sample review.  
780995,Grace,0917()837()8168,150,Seattle,2023-05-21,Groceries,10000,Debit Card,   lots   of   spaces   here  
705330, Bob ,0998.654.0657,-5,Miami,2023-03-27,Sprts,-50,Credit Card,Text with$pecial@charact3rs!
137416,Eva  ,+63 935.485-2568,-5,Chicago,"May 18, 2023",Books,,Credit Card,"Messy,   text with   spaces!"
179218, frank ,0917 785()4633,,Chcago,2023-09-24,Grocereis,211.4066563744453,credit card ,
473863, Alice ,0998()813()6869,,Los Angeles,2023-08-31,Books,161.23543842736038,Credit Card,"Messy,   text with   spaces!"
495345, frank ,0935145()2665,77,Miami,"June 13, 2023",Grocereis,-50,PayPal,
788354,Eva  ,+63 945-873 9628,,San Francisco,"May 29, 2023",Clothing,,PayPal,
326447, Alice ,0998()1254316,150,Houston,,Toyss,1K,CASH, This is a   sample review.  
642759, Alice ,+63 998-194-0700,,Maimi,2023-05-12,Clothng,1K,credit card ,
464451,Eva  ,0998-352()7127,-5,Huston,"October 17, 2023",Electronics,,CASH,   lots   of   spaces   here  
366596, frank ,0917()972.0793,150,Huston,17/07/2023,Toys,-50,Debit Card, This is a   sample review.  
527093, Alice ,0998()355()3230,,Huston,2023-01-22,Toyss,88.36220733414486,credit card , This is a   sample review.  
780972, Bob ,0945.265 5691,,Seattl,,Toyss,10000,PayPal,!!!Extra punctuation???
280085,   Henry,+63 917 503 6519,,Seattl,2023-10-09,Clothng,10000,Debit Card,"Messy,   text with   spaces!"
893142, Alice ,+63 9456799356,-5,Chcago,09/03/2023,Toys,,Debit Card,"Messy,   text with   spaces!"
319286, frank ,0998-838.3267,150,Chcago,,Boks,45.62745882162288,Cash,Some RANDOM capitalization issueS
113017,Grace,0945 283 9367,twenty,Chcago,2023-11-05,Clothng,161.10154081033662,Debit Card,Text with$pecial@charact3rs!
746684, frank ,0998()462-1290,,Seattl,"July 12, 2023",Clothing,,PayPal,
243475,  David,+63 9358984564,,,"May 14, 2023",Clothng,three hundred,,
905681, frank ,+63 917()482 7342,twenty,New York,"November 02, 2023",Grocereis,10000,Cash,Text with$pecial@charact3rs!
938042,Charlie,0998()358-1969,,Seattl,"December 10, 2023",Clothing,-50,Cash,"Messy,   text with   spaces!"
376515,Grace,0920 0683295,87,Houston,"August 26, 2023",Home & Kitchen,-50,Credit Card,"Messy,   text with   spaces!"
832198, Alice ,+63 917-3252264,,New York,24/07/2023,Hme & Kitchen,,PayPal,   lots   of   spaces   here  
409087,Eva  ,0917762-3468,-5,Nw York,2023-06-30,Grocereis,,PayPal,
860140, frank ,0935-791 0272,-5,Nw York,14/12/2023,Groceries,,CASH,!!!Extra punctuation???
112666,Grace,+63 9352960827,,Maimi,23/11/2023,Books,,Credit Card,
217124,Grace,+63 920423.2014,150,Chicago,"July 31, 2023",Sports,,PayPal, This is a   sample review.  
666257,  David,0917()787.1159,150,New York,2023-06-08,Electrnics,,CASH, This is a   sample review.  
444168, Alice ,+63 935()996 7122,-5,San Fransisco,"October 06, 2023",Toyss,,Debit Card,!!!Extra punctuation???
397123, frank ,0945.454()5875,150,Los Angeels,03/11/2023,Electronics,-50,PayPal,"Messy,   text with   spaces!"
686127,Charlie,0920 901()5583,29,Los Angeles,10/06/2023,Books,three hundred,credit card ,
768841,Eva  ,0920 3530513,23,Houston,2023-09-24,Clothing,three hundred,Cash,!!!Extra punctuation???
572938, frank ,+63 920 994-1005,68,San Francisco,01/01/2024,Grocereis,101.48180239923087,debit_card,"Messy,   text with   spaces!"
601641, Alice ,09178749814,66,New York,,Clothng,,Credit Card,Some RANDOM capitalization issueS
958321,Eva  ,+63 935.490-1861,,Nw York,,Clothng,185.66591489616496,Cash,!!!Extra punctuation???
197454,Grace,+63 917()312-5327,-5,Seattl,2023-12-10,Books,,paypal,Some RANDOM capitalization issueS
347649,Eva  ,+63 935 196-5826,150,Nw York,2023-05-17,Home & Kitchen,405.0356769290275,Debit Card, This is a   sample review.  
185784,Charlie,+63 917.390 1525,twenty,Seattle,,Grocereis,10000,CASH,!!!Extra punctuation???
691372,   Henry,0998()429()4267,73,Maimi,13/11/2023,Toyss,10000,CASH,Text with$pecial@charact3rs!
578844,Grace,+63 917()1558202,54,Chcago,2023-08-25,Grocereis,,Cash,Some RANDOM capitalization issueS
419474,   Henry,+63 998 729()9532,,,"December 20, 2023",Electronics,10000,Debit Card,
370527,  David,0945 533.0809,,Nw York,,Clothing,,PayPal, This is a   sample review.  
244919, frank ,0920.482()8287,,Miami,2023-09-25,Electronics,1K,debit_card,
242475,Grace,+63 998 821-2861,twenty,Huston,15/07/2023,Electronics,,Debit Card,
925684, frank ,+63 917()872-6726,66,Los Angeels,2023-12-04,Electrnics,,debit_card,
803268, Alice ,0920 470-1684,,Miami,24/03/2023,Grocereis,10000,debit_card,   lots   of   spaces   here  
205596,Eva  ,+63 998-0699506,,San Francisco,"September 17, 2023",Toys,,Credit Card,"Messy,   text with   spaces!"
683090,   Henry,0998 165-6524,-5,Los Angeles,,Clothing,-50,paypal,
385395,Charlie,+63 9171585038,150,Nw York,06/07/2023,Electrnics,-50,debit_card,
107794, Bob ,0917()061 1017,twenty,Los Angeles,"February 11, 2023",Toys,-50,credit card ,
719807,   Henry,+63 917 1773292,150,Seattle,"November 08, 2023",Home & Kitchen,10000,debit_card,"Messy,   text with   spaces!"
318419,Eva  ,0920831.1502,,Los Angeels,29/06/2023,Books,1K,Cash,
925241, frank ,+63 945()6285332,,Chicago,2023-02-27,Electronics,,credit card ,"Messy,   text with   spaces!"
489436,Eva  ,0920.907.0035,150,San Fransisco,,Boks,348.7835501339438,Cash,"Messy,   text with   spaces!"
902858, Alice ,0935.823-5849,78,San Fransisco,2023-04-13,Groceries,10000,paypal,
580740,Charlie,+63 935169()6142,150,San Fransisco,09/05/2023,Home & Kitchen,-50,CASH, This is a   sample review.  
700321, frank ,+63 917.421()4822,twenty,San Francisco,"June 27, 2023",Clothng,10000,Credit Card,
263156,Charlie,+63 945 000 0825,-5,Chcago,,Sports,476.960689088647,debit_card,Data cleaning is necessary...
776544,   Henry,0920453 1057,150,Chicago,29/09/2023,Clothing,10000,CASH, This is a   sample review.  
743931,Grace,0920.3679964,twenty,Seattl,13/04/2023,Clothng,1K,Debit Card,
318094,Grace,+63 935.1014695,,Houston,"May 28, 2023",Electrnics,1K,debit_card,Text with$pecial@charact3rs!
271806,Eva  ,0998 523 3559,,Houston,,Clothing,-50,debit_card,"Messy,   text with   spaces!"
536862, Alice ,+63 998 152()6269,,Los Angeles,2023-06-28,Home & Kitchen,three hundred,paypal, This is a   sample review.  
602219,Grace,0945.480()4566,,Seattl,21/01/2023,Toyss,170.31212373863684,CASH,
986437, frank ,+63 945 926()5691,150,Maimi,14/06/2023,Sports,,PayPal,"Messy,   text with   spaces!"
162748,Charlie,+63 917()258-3405,,Miami,2023-11-01,Sprts,1K,Debit Card,
159959, frank ,0998()117()9488,,San Fransisco,31/05/2023,Toys,10000,paypal,   lots   of   spaces   here  
551267,Eva  ,+63 935()515-9024,150,Seattl,04/03/2023,Electronics,three hundred,Cash,!!!Extra punctuation???
311699,  David,+63 945 2036586,47,Maimi,,Toys,10000,CASH,Some RANDOM capitalization issueS
723707,  David,+63 917 600()0799,-5,,,Clothng,,Credit Card,"Messy,   text with   spaces!"
169027,Charlie,+63 920986 7968,,New York,,Grocereis,378.30756832779895,credit card ,   lots   of   spaces   here  
212124, frank ,+63 920.8226728,49,Chcago,"October 20, 2023",Toyss,,CASH,   lots   of   spaces   here  
706606,   Henry,0935()591()5039,,Seattl,"October 12, 2023",Clothing,10000,PayPal, This is a   sample review.  
295401,Eva  ,0917()418()7528,twenty,Maimi,03/10/2023,Groceries,252.93224224191198,debit_card,
752852, Bob ,0920()381-1464,twenty,Huston,09/09/2023,Electronics,1K,CASH, This is a   sample review.  
331245, Bob ,+63 998-162()5657,-5,Los Angeles,,Electronics,138.30880581187049,Debit Card,
375062, frank ,0917()257.1027,-5,Huston,,Groceries,142.8856072164888,paypal,!!!Extra punctuation???
901033,Grace,+63 945 5403835,150,Seattl,09/08/2023,Groceries,-50,Cash,   lots   of   spaces   here  
208983,Charlie,0920-545.6983,34,New York,2023-07-16,Groceries,,Debit Card,
161074,  David,+63 935()907 7853,30,San Francisco,"February 24, 2023",Electrnics,10000,Debit Card,Data cleaning is necessary...
353267,Charlie,+63 917()505-5063,-5,San Fransisco,23/05/2023,Toys,-50,, This is a   sample review.  
982800,Grace,+63 998-004-0209,39,New York,29/12/2023,Sprts,three hundred,Cash,"Messy,   text with   spaces!"
635233, Alice ,+63 935048.3858,twenty,Houston,"May 28, 2023",Sprts,10000,credit card ,Data cleaning is necessary...
690249, frank ,+63 920()921-6385,-5,San Francisco,2023-08-08,Sports,27.325773052450913,Credit Card,Some RANDOM capitalization issueS
423892, frank ,0945 506.2589,78,Miami,"February 28, 2023",Clothng,1K,debit_card,"Messy,   text with   spaces!"
511371,Eva  ,0920278 2377,twenty,,2023-03-31,Electrnics,377.2193666388426,Credit Card,   lots   of   spaces   here  
214680, Alice ,+63 935-303-9196,,Chicago,"March 27, 2023",Clothng,three hundred,,Data cleaning is necessary...
751582, Bob ,0935 319 0947,150,Nw York,2023-02-06,Electrnics,-50,credit card ,   lots   of   spaces   here  
871275,   Henry,0917()201-3701,69,Nw York,"November 07, 2023",Toyss,1K,debit_card,
593403,Eva  ,0935 7260696,,Chicago,,Sports,three hundred,Credit Card,Text with$pecial@charact3rs!
322341,   Henry,0945.685 2056,150,Los Angeels,30/11/2023,Sprts,346.72050489905763,,
778556, frank ,0920 828 3839,41,Maimi,,Books,three hundred,CASH,"Messy,   text with   spaces!"
807729, Alice ,0998 341-8158,twenty,San Fransisco,09/09/2023,Clothng,-50,Cash,Text with$pecial@charact3rs!
320541,  David,0945()728-7608,,Chicago,"February 08, 2023",Clothng,91.18186703454471,Cash,Some RANDOM capitalization issueS
143292, Bob ,+63 920.599 0907,150,Nw York,"August 18, 2023",Hme & Kitchen,,credit card ,Some RANDOM capitalization issueS
599487, Alice ,0945.180 7323,twenty,Miami,,Clothng,,Credit Card,
786602,Eva  ,+63 998.783.2839,150,Chicago,"June 13, 2023",Home & Kitchen,105.23053366486175,PayPal,!!!Extra punctuation???
813435,   Henry,+63 945-000 3860,,Miami,25/02/2023,Toyss,,paypal,"Messy,   text with   spaces!"
443997, Bob ,+63 917972-5203,,Los Angeles,03/05/2023,Books,139.50502354900985,CASH,
756901,   Henry,+63 920.662()2981,,Houston,,Toys,358.3942485473836,credit card ,Data cleaning is necessary...
282718, frank ,+63 920-258 5708,,Seattl,2023-12-07,Sprts,16.31075630543848,PayPal,
125602, Bob ,+63 9988314143,75,Seattle,08/02/2023,Boks,-50,Debit Card,!!!Extra punctuation???
914798, Alice ,0945.702 1760,twenty,Los Angeles,2023-11-27,Sprts,,debit_card,!!!Extra punctuation???
703179,   Henry,0945.287-4705,twenty,,2023-05-13,Grocereis,three hundred,credit card ,!!!Extra punctuation???
365734,Charlie,+63 945 3404989,,Chicago,"July 03, 2023",Groceries,1K,credit card ,Some RANDOM capitalization issueS
559490, Bob ,+63 920543 3525,,Huston,,Home & Kitchen,-50,credit card ,
521490,   Henry,0917-642 1800,twenty,Maimi,"June 21, 2023",Books,10000,,Data cleaning is necessary...
866759, Alice ,0998207 7907,twenty,New York,"February 10, 2023",Groceries,398.8670929128627,CASH,!!!Extra punctuation???
991955,   Henry,+63 935686-2421,150,,21/01/2023,Groceries,,debit_card,
814587, Bob ,+63 945930.1036,-5,Chicago,"October 30, 2023",Clothng,1K,Cash,Some RANDOM capitalization issueS
244758,Charlie,+63 920052 4275,45,,2023-03-04,Books,10000,credit card ,Text with$pecial@charact3rs!
380907,Charlie,+63 920()818-3012,twenty,Los Angeels,"July 24, 2023",Groceries,1K,credit card ,   lots   of   spaces   here  
903320, Bob ,+63 998-4055116,-5,Chicago,,Home & Kitchen,1K,debit_card,!!!Extra punctuation???
495290,Grace,0920-246()2593,twenty,San Fransisco,"October 20, 2023",Electronics,three hundred,Debit Card,
686722, Bob ,0998-563.8203,-5,Los Angeels,,Groceries,313.7157616107708,,
931609, Bob ,0920-576-7350,,Seattle,18/11/2023,Groceries,1K,Debit Card,Text with$pecial@charact3rs!
882689, frank ,0945.505()4980,twenty,New York,2024-01-01,Sprts,-50,Debit Card,Data cleaning is necessary...
347838, Bob ,0945()7587601,,Los Angeels,,Hme & Kitchen,-50,credit card ,   lots   of   spaces   here  
314780,Eva  ,+63 917 886-5226,twenty,Chicago,30/03/2023,Sports,,,Data cleaning is necessary...
896553,Grace,0920356.6360,75,Huston,2023-02-28,Grocereis,10000,CASH,
187872,   Henry,+63 945 373.0593,-5,Miami,27/12/2023,Books,-50,Credit Card,!!!Extra punctuation???
294514, Alice ,0920687 5842,-5,San Francisco,22/04/2023,Electronics,10000,CASH,Data cleaning is necessary...
953596,  David,+63 935()061.2964,,Los Angeels,24/07/2023,Grocereis,,debit_card,   lots   of   spaces   here  
491742, Alice ,+63 945-088 6374,-5,San Fransisco,27/08/2023,Hme & Kitchen,three hundred,paypal,Text with$pecial@charact3rs!
830800, frank ,+63 920.792.4211,,San Francisco,"January 29, 2023",Electrnics,10000,CASH,
592588, Alice ,+63 920-891 0726,,New York,,Electronics,,,
103720,  David,0920-976 5047,,Chicago,"November 25, 2023",Toys,,PayPal,Some RANDOM capitalization issueS
580376, Alice ,+63 935 424 8643,150,New York,2023-08-03,Grocereis,-50,debit_card,
500113, frank ,0945()671 7341,150,Chicago,,Books,1K,paypal,
809004,Grace,0935.7016822,150,Maimi,20/05/2023,Books,1K,Credit Card,
846647,   Henry,+63 998-689()6183,,Miami,04/07/2023,Clothing,10000,Cash,
855686, frank ,+63 945520()2392,-5,Seattle,"August 17, 2023",Electrnics,,credit card ,
159860, frank ,0917 9263612,,Nw York,,Clothng,-50,paypal,!!!Extra punctuation???
861132,Eva  ,0920703.1310,70,Seattl,"December 19, 2023",Electrnics,142.94680029927812,Debit Card,Some RANDOM capitalization issueS
890700,Grace,09176415697,-5,Seattle,"October 29, 2023",Sports,three hundred,credit card ,!!!Extra punctuation???
499417,Charlie,0998()778-1056,26,San Fransisco,27/02/2023,Books,three hundred,Cash,Data cleaning is necessary...
501672,Charlie,0917-4535518,twenty,Maimi,23/01/2023,Home & Kitchen,1K,Debit Card,
124332,  David,+63 935183 2167,150,San Fransisco,"October 05, 2023",Sports,1K,Debit Card, This is a   sample review.  
328107, Bob ,09980957625,150,,05/01/2023,Hme & Kitchen,-50,Debit Card,!!!Extra punctuation???
149398, Alice ,+63 917.800 9328,-5,Huston,,Sprts,three hundred,PayPal,   lots   of   spaces   here  
830622, frank ,+63 920 457.9647,,Maimi,28/02/2023,Boks,10000,Credit Card, This is a   sample review.  
807080, Bob ,0917502-8290,-5,Maimi,11/06/2023,Sprts,,Cash,
874355, Alice ,0935-682-9902,150,Houston,2023-09-23,Electrnics,10000,Debit Card,
774785, frank ,09984454621,,Los Angeles,2023-01-27,Electronics,1K,credit card ,Data cleaning is necessary...
997729, Bob ,0917 308()4161,,San Fransisco,"April 22, 2023",Hme & Kitchen,-50,Cash,Data cleaning is necessary...
870694,Charlie,0998 203()6094,150,San Francisco,2023-10-26,Sprts,,CASH,Text with$pecial@charact3rs!
680512,Grace,+63 998()972 1425,twenty,New York,,Electronics,three hundred,credit card ,"Messy,   text with   spaces!"
404064, Alice ,0917654.8518,twenty,Los Angeels,"July 01, 2023",Toyss,1K,PayPal,
419112, frank ,+63 945-470 1361,,Houston,13/06/2023,Clothng,43.05537729413611,credit card ,!!!Extra punctuation???
141096, Alice ,+63 945099()8983,150,Chcago,15/11/2023,Boks,10000,CASH,"Messy,   text with   spaces!"
789172,Grace,+63 920827-6407,,Maimi,2023-01-08,Hme & Kitchen,1K,credit card ,!!!Extra punctuation???
238937,Grace,0917 302.0702,twenty,Nw York,22/10/2023,Toyss,1K,PayPal,   lots   of   spaces   here  
837037,Eva  ,0935-5966807,,Huston,24/02/2023,Toys,47.56677692449706,,Some RANDOM capitalization issueS
754154, Alice ,0935()4090516,,Los Angeles,2023-02-07,Clothing,10000,paypal,"Messy,   text with   spaces!"
646604, Bob ,0935()6707797,,Chcago,,Groceries,-50,paypal,Text with$pecial@charact3rs!
423654, Alice ,+63 917.947 4272,-5,Miami,"August 15, 2023",Toyss,-50,credit card ,
318032,   Henry,+63 998-300-1800,150,Los Angeles,,Grocereis,,PayPal,!!!Extra punctuation???
769382,Charlie,+63 935 510 1834,twenty,Nw York,2023-01-24,Sports,-50,CASH,!!!Extra punctuation???
796962,Grace,+63 917-818 5300,150,Los Angeles,07/12/2023,Sports,1K,CASH,Data cleaning is necessary...
607988,Charlie,+63 998 067()5664,-5,Houston,2023-10-09,Hme & Kitchen,,,Data cleaning is necessary...
598563, frank ,+63 917()3522806,150,Chicago,2023-04-05,Electronics,three hundred,debit_card,   lots   of   spaces   here  
922284,  David,0945()313.0332,,Miami,,Groceries,three hundred,PayPal,
135325, frank ,+63 945556()8977,,Seattl,2023-01-16,Hme & Kitchen,,Cash,"Messy,   text with   spaces!"
487430,Charlie,0917451.3358,,Maimi,10/06/2023,Sprts,-50,paypal,Text with$pecial@charact3rs!
464599, Alice ,0920()420 8367,,Los Angeels,,Clothng,,Debit Card,"Messy,   text with   spaces!"
979856, frank ,0935931-6473,150,Maimi,2023-10-09,Books,,Cash,Data cleaning is necessary...
456429, Bob ,+63 945()027.5487,150,Maimi,"July 11, 2023",Clothng,-50,credit card ,Some RANDOM capitalization issueS
999502,  David,+63 945()604()7615,,Chicago,02/01/2023,Electronics,1K,,Text with$pecial@charact3rs!
474838,  David,0998-590()8402,,Seattle,"September 03, 2023",Groceries,10000,Credit Card,
447752, Alice ,0998382.6886,47,Maimi,,Clothing,1K,PayPal,Some RANDOM capitalization issueS
797927,Eva  ,+63 935-0325994,150,Los Angeels,"July 10, 2023",Electrnics,42.34771570372304,debit_card,"Messy,   text with   spaces!"
461920, Alice ,0920 9675148,,Miami,2023-02-23,Sprts,1K,paypal,Data cleaning is necessary...
647422, Bob ,0917()3710453,150,New York,"January 23, 2023",Books,-50,Cash,   lots   of   spaces   here  
349247, Alice ,0945 797 8740,,San Fransisco,"November 09, 2023",Hme & Kitchen,,Credit Card,Text with$pecial@charact3rs!
813042, Bob ,+63 917938 5278,,New York,2023-02-25,Hme & Kitchen,10000,Cash,
251092, Bob ,+63 917 391 5180,-5,Miami,24/08/2023,Sports,three hundred,Cash, This is a   sample review.  
318777,Charlie,+63 945()533.6820,twenty,Huston,13/05/2023,Toyss,121.76182543733375,CASH,Text with$pecial@charact3rs!
868355,Charlie,+63 945 339()3010,29,Seattl,,Toys,,Cash,Data cleaning is necessary...
129679,Charlie,+63 917750 2446,44,Chicago,12/03/2023,Electronics,1K,paypal,Data cleaning is necessary...
659283, Alice ,0998-288 9821,150,Maimi,2023-02-07,Grocereis,,Cash,!!!Extra punctuation???
656569,  David,0998071()3517,-5,Los Angeels,,Grocereis,262.763657355585,credit card ,Some RANDOM capitalization issueS
559594,   Henry,+63 998()8080358,-5,Houston,2023-08-03,Clothing,10000,,
820783,Charlie,0945950-7116,twenty,Houston,,Sprts,,Debit Card,
721418,  David,0998.604.7460,53,Los Angeles,,Electronics,,Cash,
496951,Grace,+63 945-8622867,150,,,Home & Kitchen,10000,Credit Card, This is a   sample review.  
389101, Alice ,+63 945.410()0290,twenty,,,Toys,10000,Credit Card,Text with$pecial@charact3rs!
371688,  David,+63 9178735897,,Seattle,"January 16, 2023",Toyss,,Debit Card,Text with$pecial@charact3rs!
969005,  David,+63 917()763-9522,150,,2023-08-31,Hme & Kitchen,-50,PayPal,Text with$pecial@charact3rs!
509871,Eva  ,0917709()2817,41,San Fransisco,30/12/2023,Sports,,PayPal,Data cleaning is necessary...
512167,Eva  ,+63 917.5462889,,New York,,Boks,1K,paypal,Text with$pecial@charact3rs!
255242,  David,0935()685()3457,71,San Fransisco,15/11/2023,Grocereis,10000,CASH,!!!Extra punctuation???
805089,   Henry,+63 917-711()8901,150,Maimi,2023-10-08,Books,-50,credit card ,Some RANDOM capitalization issueS
984378,Charlie,0998()1594473,150,Nw York,,Sprts,319.13506533881315,,   lots   of   spaces   here  
